title="Wall Aircoef Data of PHengLEI"
variables="x", "y", "z", "cp", "cf", "yplus", "Q_NonDim", "Q_Dim(kW/m2)", "pw(Pa)"
zone T = "Zone_2_wall"
N = 144
E = 143
f = FEPOINT
ET = quadrilateral
3.1417548656e-01    5.9934590012e-02    0.0000000000e+00    -1.2055792756e+00   4.2973375955e-03    5.0264246787e-01    0.0000000000e+00    0.0000000000e+00    2.1311339841e+04    
3.2556200027e-01    6.0449808836e-02    0.0000000000e+00    -1.2082282281e+00   4.2823426673e-03    5.0138480441e-01    0.0000000000e+00    0.0000000000e+00    2.1273071223e+04    
3.3710750937e-01    6.0919821262e-02    0.0000000000e+00    -1.2117462564e+00   4.2701091603e-03    5.0014843329e-01    0.0000000000e+00    0.0000000000e+00    2.1222247329e+04    
3.4880229831e-01    6.1350438744e-02    0.0000000000e+00    -1.2165063405e+00   4.2630568894e-03    4.9903278279e-01    0.0000000000e+00    0.0000000000e+00    2.1153479830e+04    
3.6063650250e-01    6.1727680266e-02    0.0000000000e+00    -1.2219670155e+00   4.2604756810e-03    4.9801646145e-01    0.0000000000e+00    0.0000000000e+00    2.1074591106e+04    
3.7259930372e-01    6.2060959637e-02    0.0000000000e+00    -1.2290495881e+00   4.2607536688e-03    4.9693621134e-01    0.0000000000e+00    0.0000000000e+00    2.0972271316e+04    
3.8467940688e-01    6.2330570072e-02    0.0000000000e+00    -1.2364057704e+00   4.2521206100e-03    4.9539236823e-01    0.0000000000e+00    0.0000000000e+00    2.0865998769e+04    
3.9686539769e-01    6.2552750111e-02    0.0000000000e+00    -1.2429813708e+00   4.2387733176e-03    4.9375368596e-01    0.0000000000e+00    0.0000000000e+00    2.0771003053e+04    
4.0914449096e-01    6.2712512910e-02    0.0000000000e+00    -1.2489375117e+00   4.2421663264e-03    4.9272346422e-01    0.0000000000e+00    0.0000000000e+00    2.0684956482e+04    
4.2150458694e-01    6.2832377851e-02    0.0000000000e+00    -1.2594809151e+00   4.2422141913e-03    4.9115473944e-01    0.0000000000e+00    0.0000000000e+00    2.0532639113e+04    
4.3393218517e-01    6.2854968011e-02    0.0000000000e+00    -1.2650125245e+00   4.2123710112e-03    4.8931123332e-01    0.0000000000e+00    0.0000000000e+00    2.0452725620e+04    
4.4641470909e-01    6.2859617174e-02    0.0000000000e+00    -1.2633807126e+00   4.2084371517e-03    4.8858403445e-01    0.0000000000e+00    0.0000000000e+00    2.0476299914e+04    
4.5893821120e-01    6.2821596861e-02    0.0000000000e+00    -1.2767479362e+00   4.2245246428e-03    4.8686990712e-01    0.0000000000e+00    0.0000000000e+00    2.0283187668e+04    
4.7148919106e-01    6.2665402889e-02    0.0000000000e+00    -1.2879628471e+00   4.2176880499e-03    4.8524769111e-01    0.0000000000e+00    0.0000000000e+00    2.0121169231e+04    
4.8405379057e-01    6.2470808625e-02    0.0000000000e+00    -1.2928461107e+00   4.1953691383e-03    4.8327586147e-01    0.0000000000e+00    0.0000000000e+00    2.0050622196e+04    
4.9661830068e-01    6.2201518565e-02    0.0000000000e+00    -1.3014464498e+00   4.1768297479e-03    4.8063984746e-01    0.0000000000e+00    0.0000000000e+00    1.9926375690e+04    
5.0916802883e-01    6.1865281314e-02    0.0000000000e+00    -1.3103281818e+00   4.1598314237e-03    4.7839701731e-01    0.0000000000e+00    0.0000000000e+00    1.9798063987e+04    
5.2168989182e-01    6.1445109546e-02    0.0000000000e+00    -1.3148890313e+00   4.0515430400e-03    4.7224469112e-01    0.0000000000e+00    0.0000000000e+00    1.9732174770e+04    
5.3416931629e-01    6.0966908932e-02    0.0000000000e+00    -1.2974028680e+00   3.5741211399e-03    4.4678410275e-01    0.0000000000e+00    0.0000000000e+00    1.9984792097e+04    
5.4659360647e-01    6.0415178537e-02    0.0000000000e+00    -1.1946506344e+00   2.3255306874e-03    3.6407357662e-01    0.0000000000e+00    0.0000000000e+00    2.1469222625e+04    
5.5894792080e-01    5.9786960483e-02    0.0000000000e+00    -9.7276263317e-01   7.3668808070e-04    1.6765865739e-01    0.0000000000e+00    0.0000000000e+00    2.4674771653e+04    
5.7121980190e-01    5.9079241008e-02    0.0000000000e+00    -7.4791693514e-01   2.9645391898e-05    4.5664333711e-02    0.0000000000e+00    0.0000000000e+00    2.7923049636e+04    
5.8339679241e-01    5.8311309665e-02    0.0000000000e+00    -6.2721213970e-01   9.2092871363e-05    8.1637636729e-02    0.0000000000e+00    0.0000000000e+00    2.9666835409e+04    
5.9546649456e-01    5.7478521019e-02    0.0000000000e+00    -5.6519724574e-01   1.9915220589e-04    1.2548726351e-01    0.0000000000e+00    0.0000000000e+00    3.0562745878e+04    
6.0741782188e-01    5.6593939662e-02    0.0000000000e+00    -5.1679078403e-01   3.2968524143e-04    1.6417364785e-01    0.0000000000e+00    0.0000000000e+00    3.1262059430e+04    
6.1923927069e-01    5.5654820055e-02    0.0000000000e+00    -4.8334359228e-01   4.6117916975e-04    1.9666706214e-01    0.0000000000e+00    0.0000000000e+00    3.1745260921e+04    
6.3091981411e-01    5.4669391364e-02    0.0000000000e+00    -4.5590051444e-01   5.7670683844e-04    2.2170279075e-01    0.0000000000e+00    0.0000000000e+00    3.2141722789e+04    
6.4244997501e-01    5.3637549281e-02    0.0000000000e+00    -4.3300045398e-01   6.8444315650e-04    2.4306122073e-01    0.0000000000e+00    0.0000000000e+00    3.2472553056e+04    
